customer_id,complaint_date,complaint_text,sentiment_score,sentiment_label
719176308,2025-12-15,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
719176308,2025-10-10,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
708084558,2025-12-26,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
708084558,2025-05-15,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712267983,2025-09-23,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712267983,2025-06-02,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
716644008,2025-11-08,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
716697708,2025-01-10,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
716697708,2025-04-11,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
712110333,2025-04-17,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
717646983,2025-10-11,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
778364583,2025-02-08,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
710751033,2025-09-11,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
710751033,2025-12-16,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
716922633,2025-11-07,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711167808,2025-01-20,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711167808,2025-03-28,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
755996583,2025-11-02,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
755996583,2025-08-02,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
755996583,2025-03-10,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
708606633,2025-07-09,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712446783,2025-07-22,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
712434708,2025-02-16,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712434708,2025-04-28,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712767858,2025-11-25,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
708654933,2025-09-23,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
708654933,2025-01-16,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
716306583,2025-12-15,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
716306583,2025-01-18,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708788583,2025-05-12,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
708788583,2025-06-10,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
797150733,2025-03-21,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
797150733,2025-02-05,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
803115258,2025-06-01,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
803115258,2025-04-01,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
803115258,2025-11-22,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
715150983,2025-01-30,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
715150983,2025-02-27,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
708963258,2025-01-10,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
708963258,2025-07-07,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
721041483,2025-11-23,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
780038058,2025-11-15,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
780038058,2025-02-17,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
780038058,2025-05-13,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
710292333,2025-05-17,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
710292333,2025-08-01,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
710292333,2025-10-29,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
716354883,2025-05-18,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
716354883,2025-05-05,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
711846183,2025-07-27,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
711846183,2025-09-21,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
711846183,2025-01-11,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711927108,2025-04-15,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
787452333,2025-04-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
787452333,2025-11-12,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
789432033,2025-08-02,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714751158,2025-03-08,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
714751158,2025-06-05,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
789713208,2025-10-27,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
789713208,2025-01-21,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
716404383,2025-08-27,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
716404383,2025-03-10,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
716404383,2025-01-22,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
717390408,2025-01-02,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
717390408,2025-02-14,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720598308,2025-04-29,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720598308,2025-11-25,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
794977533,2025-07-19,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
794977533,2025-11-19,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
794977533,2025-03-21,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709520058,2025-08-29,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709520058,2025-06-18,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
708323208,2025-12-24,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
720275358,2025-02-24,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
709495833,2025-11-11,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
709495833,2025-08-01,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
718252533,2025-10-07,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
718252533,2025-10-06,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
803800533,2025-05-28,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
712941483,2025-02-13,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
738627708,2025-08-13,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
738627708,2025-04-16,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
738627708,2025-04-09,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
739594758,2025-09-25,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
739594758,2025-01-22,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
787747308,2025-12-26,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
787747308,2025-06-18,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
787747308,2025-10-09,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
713025558,2025-04-26,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713025558,2025-11-11,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720181758,2025-09-07,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
720181758,2025-05-19,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714372333,2025-04-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714372333,2025-12-17,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
708681708,2025-11-26,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708681708,2025-11-12,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
708681708,2025-05-13,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
820276908,2025-03-14,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
820276908,2025-02-13,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
819634233,2025-11-08,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
819634233,2025-10-14,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
710299608,2025-06-16,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
710533233,2025-08-22,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
710533233,2025-07-17,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
710533233,2025-08-28,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
713242383,2025-10-20,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713242383,2025-02-13,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
713242383,2025-01-29,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
771776808,2025-05-19,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
771776808,2025-10-29,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
771776808,2025-04-02,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
803113383,2025-05-26,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
803113383,2025-08-20,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
715222533,2025-05-04,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
716056158,2025-11-15,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
716056158,2025-06-01,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
716056158,2025-05-10,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720460083,2025-09-28,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714871683,2025-11-26,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
712369308,2025-02-03,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
712369308,2025-06-18,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
709413933,2025-04-29,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
718711158,2025-01-20,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711468708,2025-07-31,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
711468708,2025-09-03,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712734933,2025-10-22,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
821149008,2025-12-22,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
823615983,2025-06-04,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
823615983,2025-08-26,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
716694108,2025-07-19,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
716694108,2025-12-09,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
789241308,2025-03-02,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
789241308,2025-10-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
789241308,2025-08-19,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
787505133,2025-10-09,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
787505133,2025-09-12,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714377058,2025-11-10,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714377058,2025-10-04,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714377058,2025-08-20,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
720592533,2025-09-28,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720592533,2025-10-04,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
720592533,2025-04-26,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
718304583,2025-12-29,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
718304583,2025-01-21,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
718304583,2025-05-08,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
787463508,2025-08-19,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
812406183,2025-08-09,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
812406183,2025-11-23,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
812406183,2025-04-24,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
772127508,2025-06-04,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712294083,2025-05-23,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712294083,2025-12-18,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
712294083,2025-02-27,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
713041683,2025-09-24,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
713259858,2025-06-12,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713259858,2025-01-26,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708498033,2025-08-31,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712050933,2025-07-14,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712050933,2025-07-11,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712373208,2025-01-25,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
770968383,2025-12-30,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
712593933,2025-03-29,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712593933,2025-01-14,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
719443683,2025-07-18,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
719443683,2025-07-09,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
710552733,2025-04-18,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
710552733,2025-07-27,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
710552733,2025-08-01,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
720961383,2025-06-27,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
771028533,2025-01-15,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
771028533,2025-11-01,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
771422883,2025-08-06,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
771422883,2025-01-11,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
716279508,2025-08-18,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
716279508,2025-09-11,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711741708,2025-01-26,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
711741708,2025-06-25,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
718452633,2025-04-08,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712130058,2025-04-09,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712130058,2025-06-25,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712130058,2025-04-18,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
714199008,2025-08-12,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
789560433,2025-03-09,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
710066133,2025-07-17,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
710066133,2025-06-15,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
710066133,2025-07-04,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712807758,2025-03-04,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
712807758,2025-07-30,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
712563408,2025-06-02,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
715517733,2025-05-17,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
715517733,2025-04-05,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711722808,2025-05-15,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713153733,2025-10-03,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
713153733,2025-06-18,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
713153733,2025-12-25,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
714035283,2025-10-08,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
714035283,2025-02-18,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
714035283,2025-01-07,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
713585958,2025-10-31,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713585958,2025-09-11,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
713822208,2025-08-22,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
719326758,2025-10-02,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
719326758,2025-09-15,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
778899708,2025-09-08,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
716570958,2025-09-15,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
716570958,2025-03-27,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
710162133,2025-01-02,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
720983733,2025-02-03,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
720983733,2025-05-30,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
716315508,2025-11-07,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712751133,2025-06-25,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712751133,2025-09-27,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712751133,2025-01-26,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
780067158,2025-10-30,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
780067158,2025-12-09,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
780067158,2025-04-14,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
719547033,2025-12-12,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
719547033,2025-11-09,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
719547033,2025-09-06,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
715051608,2025-08-14,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
715051608,2025-05-15,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
714212358,2025-06-19,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714212358,2025-03-08,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714212358,2025-12-30,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
820282383,2025-09-29,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
820282383,2025-02-19,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
716022258,2025-09-13,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
809440008,2025-07-09,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
809440008,2025-11-01,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
809440008,2025-01-02,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712551258,2025-10-17,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
712551258,2025-10-17,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
712551258,2025-12-10,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
711116133,2025-08-16,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
708705783,2025-08-04,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
708705783,2025-08-23,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
708705783,2025-06-01,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711801933,2025-05-21,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
711801933,2025-04-05,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
779333883,2025-03-01,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
779333883,2025-04-28,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709321908,2025-08-29,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
709321908,2025-07-01,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
709321908,2025-09-22,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
789212883,2025-06-01,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
789212883,2025-08-03,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
810974958,2025-05-09,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
810974958,2025-10-17,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
719299533,2025-04-24,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
816378033,2025-11-11,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
816378033,2025-07-20,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
780105483,2025-08-16,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
719420883,2025-05-16,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
719420883,2025-07-14,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
719420883,2025-08-17,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
778388358,2025-08-06,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
778388358,2025-11-16,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
772728933,2025-04-22,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
772728933,2025-08-20,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
711918033,2025-06-14,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711918033,2025-05-30,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
711918033,2025-11-27,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
738899658,2025-09-03,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
738899658,2025-11-13,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
778863258,2025-09-06,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
710524533,2025-08-09,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
710524533,2025-05-16,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
813752433,2025-01-09,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
813752433,2025-08-15,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
715516458,2025-02-26,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
708519108,2025-02-20,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
708519108,2025-10-14,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
770596458,2025-10-17,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
714608583,2025-09-29,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
714608583,2025-06-15,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714608583,2025-02-21,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
711531858,2025-09-24,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
711274458,2025-06-14,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711274458,2025-11-09,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
711274458,2025-01-09,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
713957283,2025-09-01,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
713957283,2025-01-03,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
780496833,2025-01-21,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
780496833,2025-09-18,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
718148358,2025-10-02,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
718148358,2025-04-20,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
718148358,2025-05-06,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712950783,2025-07-30,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
767266758,2025-01-04,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
767266758,2025-03-17,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
767266758,2025-05-21,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
712164333,2025-01-07,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
714549558,2025-03-24,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
811700058,2025-10-19,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
811700058,2025-11-15,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
811700058,2025-08-03,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
779130108,2025-02-20,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
779130108,2025-10-09,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
779130108,2025-09-18,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
787515333,2025-09-04,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
787515333,2025-11-03,I was promised a resolution two weeks ago. Nothing. I'm leaving.,0.3612,neutral
787515333,2025-07-13,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
819714408,2025-12-28,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
819714408,2025-08-29,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
819714408,2025-02-22,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
713929533,2025-03-23,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
713980383,2025-07-31,App keeps crashing and support doesn't respond. Extremely frustrated.,0.6901,neutral
713980383,2025-08-15,Worst customer service I've ever experienced. Closing my account.,-0.6249,negative
718296558,2025-07-03,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
790051758,2025-09-19,This is absolutely unacceptable. I've been charged twice and no one helps.,-0.5709,negative
709987683,2025-08-24,Hidden fees again. Done with this bank. Transferring everything out.,0.0,neutral
